Log Return,ma_5,std_5,ma_10,std_10,ma_20,std_20,momentum_1,momentum_5,lag_1,lag_2,lag_3,lag_4,lag_5,cum_return_5,cum_return_10,ma_diff_5_20,vol_ratio_5_20,reversal,max_10,min_10
0.0055202578280977,0.0014314436401126711,0.0025497985242658016,0.0002445647459734854,0.0031941523110884927,0.0007993606112960799,0.004030931913922694,0.0060733842064324,0.010079337845695601,-0.0005531263783347,8.688331420925427e-05,-0.0002236567249761,0.0023268601615672,-0.0045590800175979,0.007157218200563356,0.0024456474597348544,0.0006320830288165912,0.6325580730993965,1,0.0055202578280977,-0.0045590800175979
-0.003994256385297,0.00016722033073983105,0.0034150782273771173,7.252050632623542e-05,0.003385473244531571,7.326295111215498e-05,0.0034527922499758656,-0.0095145142133947,-0.0063211165468642,0.0055202578280977,-0.0005531263783347,8.688331420925427e-05,-0.0002236567249761,0.0023268601615672,0.0008361016536991553,0.0007252050632623542,9.395737962767606e-05,0.9890772395590809,1,0.0055202578280977,-0.0045590800175979
0.0042189701441165,0.0010557457045583512,0.0038395163163586423,-2.399126540744527e-06,0.0032714663287427346,0.00028674217912348773,0.0035745723853243608,0.0082132265294135,0.0044426268690926,-0.003994256385297,0.0055202578280977,-0.0005531263783347,8.688331420925427e-05,-0.0002236567249761,0.005278728522791756,-2.399126540744527e-05,0.0007690035254348635,1.0741190560644474,1,0.0055202578280977,-0.0045590800175979
0.0005549607056186,0.0011493611828402202,0.0038156196799863764,0.00028146754761348546,0.0031732022616773746,-1.831787998529227e-05,0.003247792675357653,-0.0036640094384978996,0.0004680773914093457,0.0042189701441165,-0.003994256385297,0.0055202578280977,-0.0005531263783347,8.688331420925427e-05,0.005746805914201101,0.0028146754761348546,0.0011676790628255124,1.1748347451292265,0,0.0055202578280977,-0.0045590800175979
0.0009758341902295,0.0014551532965530601,0.0037047239372982204,0.0004353646837633054,0.003164997067923835,0.00025966546885187775,0.00306949254431406,0.0004208734846109,0.0015289605685641998,0.0005549607056186,0.0042189701441165,-0.003994256385297,0.0055202578280977,-0.0005531263783347,0.0072757664827653,0.004353646837633054,0.0011954878277011824,1.2069499709848996,0,0.0055202578280977,-0.0045590800175979
0.0024447509899156,0.00084005192891664,0.0030603267017732124,0.0011357477845146554,0.002673795648593023,0.00044954459517293775,0.0030819275889083903,0.0014689167996861,-0.0030755068381821005,0.0009758341902295,0.0005549607056186,0.0042189701441165,-0.003994256385297,0.0055202578280977,0.0042002596445832,0.011357477845146555,0.0003905073337437022,0.9929911114028384,0,0.0055202578280977,-0.003994256385297
0.0046543903068978,0.0025697812673556,0.0018494066987771278,0.0013685007990477155,0.0028821867736095346,0.0007509658620016527,0.0031871903549210317,0.0022096393169822003,0.008648646692194801,0.0024447509899156,0.0009758341902295,0.0005549607056186,0.0042189701441165,-0.003994256385297,0.012848906336778,0.013685007990477154,0.0018188154053539473,0.580262391896875,0,0.0055202578280977,-0.003994256385297
0.0034115988859377,0.0024083070157198396,0.001698505507199165,0.0017320263601390954,0.0028883055635789013,0.0010139464278896128,0.0031784353082604014,-0.0012427914209601001,-0.0008073712581787998,0.0046543903068978,0.0024447509899156,0.0009758341902295,0.0005549607056186,0.0042189701441165,0.012041535078599199,0.017320263601390953,0.0013943605878302269,0.534384167827779,0,0.0055202578280977,-0.003994256385297
0.0026459323218288,0.00282650133896188,0.001349705950653857,0.00198793126090105,0.0028393003156158875,0.0012416091886351028,0.0031207246630339486,-0.0007656665641089001,0.0020909716162101997,0.0034115988859377,0.0046543903068978,0.0024447509899156,0.0009758341902295,0.0005549607056186,0.0141325066948094,0.019879312609010498,0.0015848921503267774,0.4324976075722366,0,0.0055202578280977,-0.003994256385297
0.0019428598408803,0.0030199064690920397,0.0010554205669842033,0.00223752988282255,0.002697255793222304,0.0010185579500840778,0.0028826810789714225,-0.0007030724809484999,0.0009670256506508,0.0026459323218288,0.0034115988859377,0.0046543903068978,0.0024447509899156,0.0009758341902295,0.0150995323454602,0.0223752988282255,0.0020013485190079616,0.36612463816524266,0,0.0055202578280977,-0.003994256385297
-0.000117065972446,0.0025075430766197198,0.0017785430369312654,0.00167379750276818,0.0025180807559722785,0.0009591811243708327,0.0028937645167146937,-0.0020599258133263,-0.0025618169623616,0.0019428598408803,0.0026459323218288,0.0034115988859377,0.0046543903068978,0.0024447509899156,0.0125377153830986,0.0167379750276818,0.0015483619522488872,0.614612221090628,1,0.0046543903068978,-0.003994256385297
-0.0062588118305951,0.00032490264912114,0.003907470105042632,0.0014473419582383697,0.0031154313249380948,0.0007599312322823027,0.0032440775429744403,-0.0061417458581491,-0.0109132021374929,-0.000117065972446,0.0019428598408803,0.0026459323218288,0.0034115988859377,0.0046543903068978,0.0016245132456057,0.014473419582383698,-0.0004350285831611627,1.204493435585371,0,0.0046543903068978,-0.0062588118305951
0.0015289168621115,-5.16337556441e-05,0.003615465002366401,0.0011783366300378698,0.0029618744827076995,0.0005879687517485628,0.0030970904525735995,0.0077877286927066,-0.0018826820238262,-0.0062588118305951,-0.000117065972446,0.0019428598408803,0.0026459323218288,0.0034115988859377,-0.0002581687782205,0.0117833663003787,-0.0006396025073926628,1.1673746885119374,1,0.0046543903068978,-0.0062588118305951
-0.004002342875104,-0.00138128879503066,0.0035978353185897012,0.0007226062719656098,0.003388350058345339,0.0005020369097895477,0.003202993462316842,-0.005531259737215501,-0.0066482751969328,0.0015289168621115,-0.0062588118305951,-0.000117065972446,0.0019428598408803,0.0026459323218288,-0.0069064439751533,0.007226062719656099,-0.0018833257048202078,1.123272763718742,1,0.0046543903068978,-0.0062588118305951
0.0023114146215686,-0.0013075778388929999,0.0036856683166973715,0.00085616431509952,0.003425558432095773,0.0006457644994314127,0.0032171438358768144,0.0063137574966726,0.0003685547806882999,-0.004002342875104,0.0015289168621115,-0.0062588118305951,-0.000117065972446,0.0019428598408803,-0.0065378891944649995,0.0085616431509952,-0.0019533423383244126,1.1456336753102814,1,0.0046543903068978,-0.0062588118305951
0.0031068771809639,-0.00066278920821102,0.004193087659760177,0.0009223769342043499,0.0034658382795059537,0.0010290623593595027,0.0030146885930646163,0.0007954625593953003,0.0032239431534099,0.0023114146215686,-0.004002342875104,0.0015289168621115,-0.0062588118305951,-0.000117065972446,-0.0033139460410551,0.0092237693420435,-0.0016918515675705228,1.3908858345789028,0,0.0046543903068978,-0.0062588118305951
-0.0018707771619863,0.00021481772551073999,0.0030257533171667165,0.0002698601873159399,0.00329518705856831,0.0008191804931818277,0.003065275647509353,-0.0049776543429502,0.0043880346686088,0.0031068771809639,0.0023114146215686,-0.004002342875104,0.0015289168621115,-0.0062588118305951,0.0010740886275537,0.002698601873159399,-0.0006043627676710877,0.9871064351505386,1,0.0034115988859377,-0.0062588118305951
0.0008401134644262,7.705704597368e-05,0.0029660571783741776,1.2711645164789913e-05,0.003118363758642547,0.0008723690026519427,0.0030554414745532317,0.0027108906264125,-0.0006888033976852999,-0.0018707771619863,0.0031068771809639,0.0023114146215686,-0.004002342875104,0.0015289168621115,0.0003852852298684,0.00012711645164789913,-0.0007953119566782627,0.9707458653934375,1,0.0031068771809639,-0.0062588118305951
0.0018964222015218,0.0012568100612988403,0.0019299922738724874,-6.223936686591007e-05,0.0030564334801459394,0.0009628459470175701,0.003057748613829196,0.0010563087370956,0.005898765076625801,0.0008401134644262,-0.0018707771619863,0.0031068771809639,0.0023114146215686,-0.004002342875104,0.006284050306494201,-0.0006223936686591007,0.0002939641142812702,0.63118081883637,0,0.0031068771809639,-0.0062588118305951
0.0053164770656697,0.00185782255011906,0.002667494426333273,0.0002751223556130299,0.0034616648030455217,0.00125632611921779,0.0031836756704581993,0.0034200548641478996,0.0030050624441011,0.0018964222015218,0.0008401134644262,-0.0018707771619863,0.0031068771809639,0.0023114146215686,0.0092891127505953,0.002751223556130299,0.0006014964309012699,0.8378662597717949,0,0.0053164770656697,-0.0062588118305951
3.0063301132254915e-05,0.001242459774152731,0.0026622037736278394,0.0002898352829708554,0.003460125020718192,0.0009818163928695177,0.0030296388511757187,-0.005286413764537445,-0.0030768138798316453,0.0053164770656697,0.0018964222015218,0.0008401134644262,-0.0018707771619863,0.0031068771809639,0.006212298870763655,0.002898352829708554,0.0002606433812832134,0.8787198423319373,0,0.0053164770656697,-0.0062588118305951
0.0005872719816467,0.001734069602879331,0.002114115739125867,0.0009744436641950354,0.0025877701608029726,0.0012108928112167026,0.0027979349969169,0.0005572086805144452,0.002458049143633,3.0063301132254915e-05,0.0053164770656697,0.0018964222015218,0.0008401134644262,-0.0018707771619863,0.008670348014396655,0.009744436641950354,0.0005231767916626284,0.7555985901943587,0,0.0053164770656697,-0.004002342875104
0.000140758031831,0.0015941985163602907,0.0022090499097132924,0.0008356277811669853,0.002591950838844366,0.0010069822056024277,0.0027145362422198948,-0.0004465139498157,-0.0006993554325952,0.0005872719816467,3.0063301132254915e-05,0.0053164770656697,0.0018964222015218,0.0008401134644262,0.007970992581801454,0.008356277811669853,0.000587216310757863,0.8137853808526698,0,0.0053164770656697,-0.004002342875104
-0.000301739794344,0.0011545661171871312,0.002348215583401954,0.0012056880892429855,0.0020270964723418158,0.0009641471806042977,0.0027287665060430465,-0.00044249782617499997,-0.0021981619958658,0.000140758031831,0.0005872719816467,3.0063301132254915e-05,0.0053164770656697,0.0018964222015218,0.0057728305859356555,0.012056880892429855,0.00019041893658283346,0.8605410460006984,1,0.0053164770656697,-0.0018707771619863
0.001823893903812,0.0004560494848155911,0.0008281508345219799,0.0011569360174673254,0.002003271230137781,0.0010065501662834227,0.0027355383750257076,0.002125633698156,-0.0034925831618576996,-0.000301739794344,0.000140758031831,0.0005872719816467,3.0063301132254915e-05,0.0053164770656697,0.0022802474240779555,0.011569360174673254,-0.0005505006814678316,0.3027377872241318,1,0.0053164770656697,-0.0018707771619863
0.000123753375197,0.00047478749962854015,0.0008170887541541483,0.0008586236368906354,0.0019000922100611804,0.0008905002855474928,0.0027205048959842108,-0.0017001405286149998,9.369007406474509e-05,0.001823893903812,-0.000301739794344,0.000140758031831,0.0005872719816467,3.0063301132254915e-05,0.0023739374981427007,0.008586236368906354,-0.00041571278591895263,0.30034452625329533,0,0.0053164770656697,-0.0018707771619863
0.0051502802539888,0.0013873891540969602,0.002255765223119896,0.0015607293784881452,0.0020691468111531477,0.0009152947829020427,0.002758607131727506,0.0050265268787918,0.0045630082723421,0.000123753375197,0.001823893903812,-0.000301739794344,0.000140758031831,0.0005872719816467,0.006936945770484801,0.015607293784881453,0.0004720943711949175,0.8177189122639881,0,0.0053164770656697,-0.000301739794344
0.0072316737774225,0.00280557230321526,0.003274876461355848,0.0021998854097877753,0.002709805968693163,0.0011062985274762826,0.0030566907945469932,0.0020813935234337,0.0070909157455915,0.0051502802539888,0.000123753375197,0.001823893903812,-0.000301739794344,0.000140758031831,0.014027861516076299,0.021998854097877753,0.0016992737757389772,1.0713796983319637,0,0.0072316737774225,-0.000301739794344
-0.0031040554691751,0.00224510916824904,0.004080348657187854,0.0016998376427180852,0.003190727132853269,0.0008187991379260877,0.0031724745798199323,-0.0103357292465976,-0.0028023156748311,0.0072316737774225,0.0051502802539888,0.000123753375197,0.001823893903812,-0.000301739794344,0.0112255458412452,0.016998376427180852,0.0014263100303229523,1.286172214946306,1,0.0072316737774225,-0.0031040554691751
0.00138414286215,0.00215715895991664,0.004096405288248875,0.0013066042223661152,0.0029268852229887175,0.0007908632889895727,0.0031645054245818143,0.0044881983313251,-0.00043975104166199997,-0.0031040554691751,0.0072316737774225,0.0051502802539888,0.000123753375197,0.001823893903812,0.0107857947995832,0.013066042223661152,0.0013662956709270672,1.2944851528545605,1,0.0072316737774225,-0.0031040554691751
0.005826929342177,0.00329779415331264,0.004181787246706008,0.0018862908264705898,0.003206648143612031,0.0010880630547207225,0.0033485178873427263,0.004442786480027,0.00570317596698,0.00138414286215,-0.0031040554691751,0.0072316737774225,0.0051502802539888,0.000123753375197,0.0164889707665632,0.018862908264705897,0.0022097310985919176,1.2488472176042449,0,0.0072316737774225,-0.0031040554691751
0.0064116619739757,0.0035500704973100206,0.004355904888467815,0.00246872982570349,0.003463179544830063,0.0017215867449492626,0.0030725949802990747,0.0005847326317987003,0.0012613817199869006,0.005826929342177,0.00138414286215,-0.0031040554691751,0.0072316737774225,0.0051502802539888,0.017750352486550103,0.0246872982570349,0.001828483752360758,1.4176632183535716,0,0.0072316737774225,-0.0031040554691751
-0.0001170955135771,0.0020803166391101004,0.004030776953960435,0.00244294447116268,0.003483339779972918,0.001639286126164833,0.0030999500952964693,-0.006528757487552801,-0.0073487692909996,0.0064116619739757,0.005826929342177,0.00138414286215,-0.0031040554691751,0.0072316737774225,0.010401583195550502,0.024429444711626797,0.00044103051294526745,1.3002715624604093,1,0.0072316737774225,-0.0031040554691751
-0.0038961492096304,0.00192189789101904,0.004292540005508875,0.0020835035296340398,0.00395195792933012,0.0016445958094385125,0.0030898528664282856,-0.0037790536960533,-0.0007920937404553002,-0.0001170955135771,0.0064116619739757,0.005826929342177,0.00138414286215,-0.0031040554691751,0.0096094894550952,0.0208350352963404,0.0002773020815805274,1.3892376728186526,0,0.0072316737774225,-0.0038961492096304
-0.0030991507403847,0.0010252391705121004,0.004863264422641397,0.00159119906521437,0.004280843823160277,0.0013740675413408477,0.0032605407778084055,0.0007969984692457002,-0.0044832936025347,-0.0038961492096304,-0.0001170955135771,0.0064116619739757,0.005826929342177,0.00138414286215,0.005126195852560502,0.0159119906521437,-0.0003488283708287473,1.491551479969612,0,0.0072316737774225,-0.0038961492096304
0.0070392262027942,0.0012676985426355403,0.005182259212019882,0.00228274634797409,0.004566494412083856,0.0015706849924323626,0.0034816029436096204,0.0101383769431789,0.0012122968606171998,-0.0030991507403847,-0.0038961492096304,-0.0001170955135771,0.0064116619739757,0.005826929342177,0.006338492713177701,0.0228274634797409,-0.0003029864497968223,1.4884693332224361,1,0.0072316737774225,-0.0038961492096304
-0.003825089842149,-0.0007796518205893998,0.004635222712084737,0.00138520933836031,0.004815519198121684,0.0014729693584242276,0.0036083921152070928,-0.0108643160449432,-0.010236751816124701,0.0070392262027942,-0.0030991507403847,-0.0038961492096304,-0.0001170955135771,0.0064116619739757,-0.0038982591029469993,0.013852093383603098,-0.0022526211790136275,1.28456735412712,1,0.0072316737774225,-0.0038961492096304
0.0006020525705787,-0.00063582220375824,0.0046719334791317174,0.00072224721767593,0.0043555842404178445,0.0014610663137318526,0.0036109813165720052,0.0044271424127277,0.0007191480841558,-0.003825089842149,0.0070392262027942,-0.0030991507403847,-0.0038961492096304,-0.0001170955135771,-0.0031791110187911996,0.0072224721767593,-0.0020968885174900923,1.2938126978643303,1,0.0070392262027942,-0.0038961492096304
-0.0021124108966603,-0.0002790745411642199,0.004422162571714279,0.0008214116749274099,0.004269222999255324,0.0012606246588227478,0.003695809880531952,-0.0027144634672390004,0.0017837383129701,0.0006020525705787,-0.003825089842149,0.0070392262027942,-0.0030991507403847,-0.0038961492096304,-0.0013953727058210997,0.0082141167492741,-0.0015396991999869678,1.1965341060990344,1,0.0070392262027942,-0.0038961492096304
-0.0006130040028315,0.00021815480634642003,0.004157661038327706,0.0006216969884292599,0.004286651212307972,0.0009641506053976876,0.0035896328145037107,0.0014994068938288,0.0024861467375531998,-0.0021124108966603,0.0006020525705787,-0.003825089842149,0.0070392262027942,-0.0030991507403847,0.0010907740317321,0.006216969884292599,-0.0007459957990512676,1.1582413169193542,0,0.0070392262027942,-0.0038961492096304
0.0006174124655671,-0.001066207941099,0.0019058485371609042,0.00010074530076826992,0.0038811521118190646,0.00099351806361943,0.003583986830405271,0.0012304164683986,-0.0064218137372271,-0.0006130040028315,-0.0021124108966603,0.0006020525705787,-0.003825089842149,0.0070392262027942,-0.005331039705495,0.0010074530076826993,-0.00205972600471843,0.5317677288857097,1,0.0070392262027942,-0.0038961492096304
-0.0076422854837089,-0.00182964706941098,0.003436866471645416,-0.00130464944500019,0.0038865235536052565,0.00058204019035165,0.004072242732883977,-0.008259697949276,-0.0038171956415598996,0.0006174124655671,-0.0006130040028315,-0.0021124108966603,0.0006020525705787,-0.003825089842149,-0.0091482353470549,-0.0130464944500019,-0.00241168725976263,0.8439738731417454,1,0.0070392262027942,-0.0076422854837089
-0.0040273901989183,-0.00275553562331038,0.003235690352484409,-0.0016956789135343102,0.00394995893670559,0.000373632778814185,0.004200648460099706,0.0036148952847906,-0.004629442769497,-0.0076422854837089,0.0006174124655671,-0.0006130040028315,-0.0021124108966603,0.0006020525705787,-0.013777678116551898,-0.0169567891353431,-0.003129168402124565,0.7702835367488969,0,0.0070392262027942,-0.0076422854837089
-0.0012512103644972,-0.0025832955168777596,0.003300750673240775,-0.00143118502902099,0.003874066095813368,0.000326159250306525,0.004214026794253455,0.0027761798344211,0.0008612005321631002,-0.0040273901989183,-0.0076422854837089,0.0006174124655671,-0.0006130040028315,-0.0021124108966603,-0.012916477584388799,-0.0143118502902099,-0.0029094547671842845,0.7832770968001229,0,0.0070392262027942,-0.0076422854837089
-0.0077555099224121,-0.004011796700793879,0.0037498831672414536,-0.00189682094722373,0.004347697994881276,-0.00015281094100467996,0.004564648676587109,-0.0065042995579149,-0.0071425059195805995,-0.0012512103644972,-0.0040273901989183,-0.0076422854837089,0.0006174124655671,-0.0006130040028315,-0.020058983503969396,-0.0189682094722373,-0.003858985759789199,0.8215053190128887,0,0.0070392262027942,-0.0077555099224121
-0.0008663568705885,-0.004308550568025,0.0033268000767547627,-0.002687379254562,0.0030746525343909206,-0.00020231645329395496,0.004566859898571271,0.0068891530518235995,-0.0014837693361556001,-0.0077555099224121,-0.0012512103644972,-0.0040273901989183,-0.0076422854837089,0.0006174124655671,-0.021542752840125,-0.02687379254562,-0.004106234114731045,0.7284655432051994,0,0.0006174124655671,-0.0077555099224121
0.0069915957920842,-0.0013817743128663796,0.005431846325970104,-0.0016057106911386801,0.004291716797463046,-0.00011025067638918496,0.004697146597827886,0.0078579526626727,0.0146338812757931,-0.0008663568705885,-0.0077555099224121,-0.0012512103644972,-0.0040273901989183,-0.0076422854837089,-0.0069088715643318985,-0.0160571069113868,-0.0012715236364771946,1.1564140511352077,1,0.0069915957920842,-0.0077555099224121
0.0002789181307329,-0.0005205126469361397,0.005245702424974001,-0.0016380241351232599,0.004274428658591005,-0.000457888458723665,0.004371143980031012,-0.0067126776613513,0.0043063083296512,0.0069915957920842,-0.0008663568705885,-0.0077555099224121,-0.0012512103644972,-0.0040273901989183,-0.0026025632346806985,-0.0163802413512326,-6.262418821247474e-05,1.2000754147972001,0,0.0069915957920842,-0.0077555099224121
0.0024972760947266,0.00022918464490862027,0.005381274833005955,-0.00117705543598457,0.004462030018725601,-0.00017782188052857992,0.00437211947948767,0.0022183579639936998,0.0037484864592238,0.0002789181307329,0.0069915957920842,-0.0008663568705885,-0.0077555099224121,-0.0012512103644972,0.0011459232245431014,-0.011770554359845701,0.00040700652543720016,1.2308160511744612,0,0.0069915957920842,-0.0077555099224121
0.0019447348620883,0.0021692336018087005,0.0030083754233718855,-0.0009212815494925901,0.0045699577536080765,-0.00014979228053166495,0.004384439868288601,-0.0005525412326382998,0.009700244784500399,0.0024972760947266,0.0002789181307329,0.0069915957920842,-0.0008663568705885,-0.0077555099224121,0.010846168009043502,-0.009212815494925902,0.0023190258823403654,0.6861481771321815,0,0.0069915957920842,-0.0077555099224121
-0.0046690305943859,0.0014086988570492201,0.004208808411020522,-0.00144992585548789,0.004676703735143765,-0.0006745902773598099,0.004257729819162288,-0.0066137654564742,-0.0038026737237974,0.0019447348620883,0.0024972760947266,0.0002789181307329,0.0069915957920842,-0.0008663568705885,0.007043494285246101,-0.0144992585548789,0.0020832891344090302,0.988509978270206,1,0.0069915957920842,-0.0077555099224121
-0.0003237307405639,-5.4366449480399814e-05,0.0028278103998641024,-0.00071807038117339,0.004142072666291936,-0.0010113599130867899,0.0039207736665420375,0.0043452998538220005,-0.0073153265326481,-0.0046690305943859,0.0019447348620883,0.0024972760947266,0.0002789181307329,0.0069915957920842,-0.00027183224740199907,-0.0071807038117339,0.00095699346360639,0.7212378577205952,0,0.0069915957920842,-0.0077555099224121
0.0028654793976278,0.00046294580389858017,0.003124996318090037,-2.8783421518780057e-05,0.0041035209812104985,-0.000862231167526545,0.004012232895261587,0.0031892101381917,0.0025865612668948997,-0.0003237307405639,-0.0046690305943859,0.0019447348620883,0.0024972760947266,0.0002789181307329,0.002314729019492901,-0.00028783421518780057,0.0013251769714251252,0.7788671295179876,1,0.0069915957920842,-0.0077555099224121
0.0044916811181942,0.0008618268085921002,0.0035482068067282523,0.0005455057267503599,0.004310093473526209,-0.00044283965113531504,0.004115466185188271,0.0016262017205664002,0.0019944050234676,0.0028654793976278,-0.0003237307405639,-0.0046690305943859,0.0019447348620883,0.0024972760947266,0.004309134042960501,0.005455057267503599,0.0013046664597274153,0.8621640045296428,0,0.0069915957920842,-0.0077555099224121
0.0022565535943026,0.0009241905550349601,0.0035746402946083356,0.0015467120784218298,0.0031830948281671664,-0.00017505443440094998,0.004107763723485919,-0.0022351275238916,0.0003118187322142998,0.0044916811181942,0.0028654793976278,-0.0003237307405639,-0.0046690305943859,0.0019447348620883,0.0046209527751748004,0.015467120784218299,0.00109924498943591,0.8702156538776856,0,0.0069915957920842,-0.0046690305943859
0.005284086530777,0.0029148139800675398,0.0021808183633025757,0.0021617564185583797,0.003258341514176266,-0.00026281141800181,0.003961678821128686,0.0030275329364744,0.0099531171251629,0.0022565535943026,0.0044916811181942,0.0028654793976278,-0.0003237307405639,-0.0046690305943859,0.014574069900337699,0.021617564185583797,0.00317762539806935,0.5504783355156637,0,0.0069915957920842,-0.0046690305943859
-0.0014346120979268,0.0026926377085949604,0.002607987670467935,0.00131913562955728,0.0029450056592810643,-0.00014328753079069997,0.00388384408478764,-0.0067186986287037995,-0.0011108813573628999,0.005284086530777,0.0022565535943026,0.0044916811181942,0.0028654793976278,-0.0003237307405639,0.013463188542974801,0.013191356295572798,0.00283592523938566,0.6714964899551404,1,0.005284086530777,-0.0046690305943859
